-2.16046,-0.082245,0.602702,0.343792,-0.287936
-2.09202,-0.0831468,0.598742,0.338753,-0.279839
-2.02652,-0.0840226,0.594814,0.333856,-0.271931
-1.96385,-0.0848732,0.590917,0.329097,-0.264215
-1.90387,-0.0856991,0.587048,0.324474,-0.256692
-1.84647,-0.086501,0.583206,0.319981,-0.249363
-1.79153,-0.0872797,0.579388,0.315618,-0.242229
-1.73892,-0.0880357,0.575594,0.311379,-0.23529
-1.68854,-0.0887697,0.571821,0.307261,-0.228547
-1.64028,-0.0894825,0.568068,0.303261,-0.221997
-1.59402,-0.0901745,0.564335,0.299377,-0.215641
-1.54968,-0.0908465,0.560621,0.295603,-0.209477
-1.50714,-0.091499,0.556925,0.291937,-0.203503
-1.46631,-0.0921328,0.553247,0.288376,-0.197716
-1.4271,-0.0927484,0.549587,0.284916,-0.192115
-1.38943,-0.0933463,0.545945,0.281554,-0.186695
-1.35321,-0.0939272,0.542323,0.278286,-0.181454
-1.31836,-0.0944917,0.53872,0.275111,-0.176387
-1.28481,-0.0950402,0.535138,0.272024,-0.171491
-1.25249,-0.0955734,0.531578,0.269023,-0.166762
-1.22133,-0.0960917,0.528041,0.266105,-0.162194
-1.19128,-0.0965957,0.524528,0.263266,-0.157784
-1.16227,-0.0970857,0.52104,0.260505,-0.153527
-1.13426,-0.0975624,0.51758,0.257818,-0.149417
-1.10719,-0.0980262,0.514148,0.255204,-0.145451
-1.08102,-0.0984775,0.510745,0.252658,-0.141622
-1.0557,-0.0989167,0.507372,0.25018,-0.137926
-1.0312,-0.0993443,0.504032,0.247766,-0.134359
-1.00748,-0.0997606,0.500724,0.245415,-0.130915
-0.984502,-0.100166,0.497451,0.243124,-0.127589
-0.962239,-0.100561,0.494213,0.240891,-0.124377
-0.94066,-0.100946,0.49101,0.238715,-0.121274
-0.919738,-0.10132,0.487844,0.236592,-0.118276
-0.899449,-0.101686,0.484716,0.234522,-0.115379
-0.879768,-0.102042,0.481625,0.232503,-0.112577
-0.860676,-0.102389,0.478573,0.230533,-0.109868
-0.84215,-0.102728,0.47556,0.22861,-0.107247
-0.824172,-0.103058,0.472587,0.226734,-0.10471
-0.806725,-0.10338,0.469653,0.224901,-0.102254
-0.789791,-0.103695,0.466759,0.223112,-0.0998762
-0.773354,-0.104002,0.463905,0.221364,-0.0975723
-0.7574,-0.104301,0.461091,0.219656,-0.0953395
-0.741914,-0.104593,0.458317,0.217988,-0.0931748
-0.726883,-0.104879,0.455583,0.216357,-0.0910755
-0.712293,-0.105157,0.45289,0.214764,-0.0890389
-0.698133,-0.105429,0.450236,0.213205,-0.0870624
-0.68439,-0.105695,0.447622,0.211682,-0.0851436
-0.671053,-0.105954,0.445048,0.210192,-0.0832803
-0.65811,-0.106208,0.442514,0.208734,-0.0814702
-0.645551,-0.106456,0.440018,0.207309,-0.0797114
-0.633366,-0.106698,0.437561,0.205914,-0.0780019
-0.621543,-0.106934,0.435143,0.204549,-0.0763399
-0.610074,-0.107165,0.432763,0.203213,-0.0747236
-0.598949,-0.107391,0.43042,0.201905,-0.0731514
-0.588159,-0.107612,0.428115,0.200625,-0.0716218
-0.577693,-0.107828,0.425847,0.199372,-0.0701331
-0.567544,-0.108039,0.423615,0.198144,-0.0686842
-0.557702,-0.108246,0.42142,0.196942,-0.0672735
-0.54816,-0.108447,0.419259,0.195765,-0.0658999
-0.538908,-0.108645,0.417135,0.194612,-0.0645621
-0.529939,-0.108838,0.415044,0.193482,-0.063259
-0.521244,-0.109026,0.412988,0.192375,-0.0619895
-0.512816,-0.109211,0.410966,0.19129,-0.0607526
-0.504647,-0.109392,0.408977,0.190227,-0.0595472
-0.49673,-0.109568,0.40702,0.189185,-0.0583724
-0.489056,-0.109741,0.405096,0.188163,-0.0572273
-0.48162,-0.10991,0.403203,0.187162,-0.056111
-0.474415,-0.110076,0.401341,0.18618,-0.0550228
-0.467432,-0.110238,0.39951,0.185217,-0.0539616
-0.460666,-0.110396,0.397709,0.184273,-0.0529269
-0.45411,-0.110551,0.395937,0.183346,-0.0519179
-0.447758,-0.110703,0.394195,0.182438,-0.0509338
-0.441604,-0.110852,0.392481,0.181546,-0.0499739
-0.435641,-0.110997,0.390795,0.180672,-0.0490377
-0.429864,-0.11114,0.389137,0.179814,-0.0481244
-0.424267,-0.111279,0.387505,0.178972,-0.0472334
-0.418844,-0.111415,0.3859,0.178145,-0.0463641
-0.41359,-0.111549,0.384322,0.177334,-0.045516
-0.408499,-0.11168,0.382768,0.176537,-0.0446885
-0.403567,-0.111808,0.38124,0.175755,-0.0438809
-0.398788,-0.111933,0.379736,0.174987,-0.0430929
-0.394158,-0.112056,0.378257,0.174233,-0.0423239
-0.389671,-0.112176,0.3768,0.173492,-0.0415733
-0.385324,-0.112294,0.375368,0.172765,-0.0408408
-0.381111,-0.112409,0.373957,0.17205,-0.0401258
-0.377029,-0.112522,0.372569,0.171348,-0.0394278
-0.373073,-0.112632,0.371203,0.170658,-0.0387465
-0.369239,-0.112741,0.369858,0.16998,-0.0380814
-0.365523,-0.112847,0.368534,0.169313,-0.037432
-0.361922,-0.112951,0.367231,0.168658,-0.036798
-0.358431,-0.113053,0.365947,0.168014,-0.036179
-0.355046,-0.113152,0.364683,0.167381,-0.0355745
-0.351766,-0.11325,0.363439,0.166759,-0.0349842
-0.348585,-0.113346,0.362213,0.166147,-0.0344077
-0.345501,-0.11344,0.361006,0.165544,-0.0338447
-0.342511,-0.113532,0.359817,0.164952,-0.0332948
-0.339611,-0.113622,0.358646,0.164369,-0.0327576
-0.336799,-0.11371,0.357492,0.163796,-0.0322329
-0.334071,-0.113797,0.356355,0.163232,-0.0317203
-0.331425,-0.113881,0.355234,0.162677,-0.0312195
-0.328858,-0.113964,0.35413,0.162131,-0.0307302
-0.326368,-0.114046,0.353042,0.161593,-0.030252
